id	name	logFC
ENSG00000225400.1	RP11-1114A5.5	0.498990993875457
ENSG00000225413.2	AP000345.4	0.85022098254816
ENSG00000225418.1	AKR1C5P	1.48446502997443
ENSG00000225434.2	LINC01504	0.412884858079932
ENSG00000225479.1	PLCB1-IT1	2.87461097018874
ENSG00000225484.5	NUTM2B-AS1	0.248686500830447
ENSG00000225507.1	AC069282.6	0.255625270372366
ENSG00000225520.1	TTTY16	0.987355693937635
ENSG00000225539.4	AC018799.1	2.32192597474727
ENSG00000225555.1	AP000320.6	0.647032384499123
ENSG00000225676.1	RP3-438O4.4	1.64943123573086
ENSG00000225697.9	SLC26A6	0.196591120826038
ENSG00000225751.2	AC087501.1	0.664919005503491
ENSG00000225764.1	P3H2-AS1	0.121969523630381
ENSG00000225781.1	OR6V1	2.426087046294
ENSG00000225802.3	WARSP1	-1.80172302499742
ENSG00000225806.6	RP1-309F20.3	0.468742765029446
ENSG00000225828.1	FAM229A	0.2595032730112
ENSG00000225855.5	RUSC1-AS1	0.526207788963199
ENSG00000225889.6	AC074289.1	0.520620487458176
ENSG00000225936.1	RP11-501J20.5	-0.933115833146385
ENSG00000225952.1	RP11-69E9.1	1.58759790856913
ENSG00000226005.3	RP11-464C19.3	0.635679908338464
ENSG00000226017.2	PRICKLE2-AS3	1.23674835578918
ENSG00000226040.3	AC005740.3	0.416439265350895
ENSG00000226053.1	RP5-1070A16.1	0.693245125996307
ENSG00000226079.1	RP3-399L15.2	Inf
ENSG00000226134.1	RP11-120E13.1	1.21330393727434
ENSG00000226145.6	KRT16P6	0.640785354554476
ENSG00000226226.1	SLMO2P1	0.790154127298459
ENSG00000226245.1	ZNF32-AS1	0.347228001721591
ENSG00000226250.1	LINC00408	0.683564328718065
ENSG00000226263.1	ISM1-AS1	0.36714129672286
ENSG00000226308.1	RP4-813D12.3	1.08160224507035
ENSG00000226328.5	NUP50-AS1	0.3005900058597
ENSG00000226359.1	POTENP	0.329591522630648
ENSG00000226419.5	SLC16A1-AS1	0.314377339780743
ENSG00000226429.2	RP11-111F5.6	Inf
ENSG00000226435.9	ANKRD18DP	0.465786564013448
ENSG00000226488.1	AC021021.2	Inf
ENSG00000226526.1	RP1-37C10.3	0.612822708298019
ENSG00000226547.2	SSU72P1	2.2109398415196
ENSG00000226553.1	AC018735.1	0.525686126896114
ENSG00000226554.1	MTCL1P1	0.621342032860376
ENSG00000226627.1	SHANK2-AS1	0.574199551418136
ENSG00000226660.2	TRBV2	-1.06120914755832
ENSG00000226669.2	RP11-509J21.4	-0.746910420354548
ENSG00000226706.1	RP11-426A6.5	0.335338625278813
ENSG00000226761.3	TAS2R46	-0.922044549686421
ENSG00000226785.1	AC073218.1	3.94127633304412
ENSG00000226814.2	RP3-419C19.2	Inf
ENSG00000226833.4	AC097724.3	0.59398158769917
ENSG00000226853.2	AC010894.3	0.685676080719111
ENSG00000226861.1	RP5-1119O21.2	3.0979107133547
ENSG00000226881.5	H3F3AP5	-0.324771102457882
ENSG00000226912.1	ISCA2P1	0.875091583170866
ENSG00000226946.1	AC062022.1	0.0113807942096278
ENSG00000226965.1	AC003088.1	0.738918223822587
ENSG00000226971.1	AF196972.4	0.992890035538225
ENSG00000227090.1	AP000402.3	3.32221217576168
ENSG00000227097.5	RPS28P7	-0.245513435890444
ENSG00000227145.1	IL21-AS1	-0.760722046092924
ENSG00000227154.3	MKRNP2	0.398385811863323
ENSG00000227191.5	TRGC2	-0.776007140678933
ENSG00000227204.1	RBMY2JP	1.16477412158576
ENSG00000227210.1	AC079145.4	0.149678318598515
ENSG00000227289.1	HSFY3P	0.877248110506882
ENSG00000227303.1	GS1-256O22.5	4.67479848881796
ENSG00000227349.1	CEACAMP7	2.47114112937696
ENSG00000227477.1	STK4-AS1	0.260944533017731
ENSG00000227496.1	RP11-145A3.1	0.939971773667509
ENSG00000227547.3	OR4A2P	2.52900855122385
ENSG00000227620.4	ALG1L8P	0.602773009538719
ENSG00000227735.1	CYCSP5	1.87462237154801
ENSG00000227799.1	AC012358.4	0.404413253617628
ENSG00000227827.3	RP11-958N24.2	-1.43828800628719
ENSG00000227863.2	AC002383.2	2.80074189223987
ENSG00000227880.1	RP11-46E17.6	1.17793869837917
ENSG00000227924.2	RBPJP6	3.05690217995228
ENSG00000227935.1	RP6-102O10.1	3.10449708094078
ENSG00000227946.1	AC007383.3	0.399734562299567
ENSG00000227972.1	PRKRIRP3	2.07184348654066
ENSG00000228016.1	RAPGEF4-AS1	0.914911505152177
ENSG00000228076.2	RP11-475E11.2	0.998448290779097
ENSG00000228112.1	AC112220.2	0.948834290972203
ENSG00000228121.1	PHBP3	0.380524201662601
ENSG00000228127.1	RP11-12L8.1	0.9793021297577
ENSG00000228204.2	RP4-724E13.2	0.474149991977886
ENSG00000228255.1	RP11-323I1.1	2.79565063184189
ENSG00000228271.1	RP11-513G11.2	0.538010589995297
ENSG00000228274.3	RP3-508I15.9	0.248988362236159
ENSG00000228290.5	RP11-132M7.3	0.533614431192685
ENSG00000228291.1	RP11-445P17.6	1.56497368734446
ENSG00000228325.5	IGKV3D-7	-1.22156520872097
ENSG00000228393.3	LINC01004	0.553630674152257
ENSG00000228410.4	TCEB1P24	2.52459900149445
ENSG00000228453.1	RPS15AP9	2.13801845361632
ENSG00000228544.1	CCDC183-AS1	-0.477786319676139
ENSG00000228568.1	AC006461.2	0.803867641977287
ENSG00000228589.3	SPCS2P4	-0.240795679482973
ENSG00000228612.2	HK2P1	0.488070847331592
ENSG00000228648.1	RP11-568A7.2	-Inf
ENSG00000228653.2	HNRNPCP7	0.264860766274501
ENSG00000228657.1	RP11-170J3.2	-0.632353571905427
ENSG00000228689.6	RP3-335N17.2	2.88889601205932
ENSG00000228695.8	CES1P1	1.2255331488993
ENSG00000228701.1	TNKS2-AS1	0.490084976061375
ENSG00000228708.1	AL109763.1	1.32176478990327
ENSG00000228742.8	RP5-884M6.1	0.367475782306759
ENSG00000228754.1	RP11-534L6.3	-1.18597118891474
ENSG00000228826.2	RP11-344P13.4	1.40772874157112
ENSG00000228829.1	AC005077.5	0.304229093599306
ENSG00000228872.2	AC096664.2	1.06494546889663
ENSG00000228948.2	SLC25A6P5	0.68416592568265
ENSG00000228960.5	OR2A9P	0.581427792317966
ENSG00000228971.2	RP11-286B14.1	0.744203144190164
ENSG00000229091.2	HSPA8P8	-0.581072426307022
ENSG00000229092.2	IGHV3-47	-1.2649448037476
ENSG00000229107.2	ABHD17AP4	0.743334995561616
ENSG00000229190.1	RP11-390B4.3	0.484705249926861
ENSG00000229227.7	RP11-38L15.2	1.16199068163775
ENSG00000229228.1	LINC00582	-0.576229788015373
ENSG00000229248.1	WBP2P1	1.37786894792539
ENSG00000229259.1	LRRC37A12P	-2.16460038617116
ENSG00000229261.1	RP11-227H15.4	-0.42990937074665
ENSG00000229291.1	RP4-580N22.2	0.846758097467808
ENSG00000229312.2	RP11-470P21.2	1.82092391820645
ENSG00000229334.1	AC046143.3	0.224049440208894
ENSG00000229368.1	AC090587.4	-0.527551464001812
ENSG00000229402.1	AL162151.4	1.63161601921684
ENSG00000229525.1	AC053503.4	0.282353546604069
ENSG00000229658.1	PABPC1P9	-Inf
ENSG00000229689.3	AC009237.8	0.296291557466144
ENSG00000229708.1	MARK2P12	1.52046147440557
ENSG00000229711.1	RP11-449O16.2	Inf
ENSG00000229771.2	RP4-644L1.2	0.485155905040645
ENSG00000229779.1	AC016751.2	2.7412337036241
ENSG00000229781.1	AC013444.1	-0.725741348814241
ENSG00000229900.1	HSPD1P21	-Inf
ENSG00000230019.1	YWHAQP9	2.16121952452743
ENSG00000230030.1	RP11-505C13.1	3.56617982277365
ENSG00000230080.2	AC139143.2	-0.114564109452618
ENSG00000230099.2	TRBV5-4	-0.96651450128823
ENSG00000230100.1	RP11-344N17.8	1.80071384703282
ENSG00000230148.7	HOXB-AS1	0.258234057847573
ENSG00000230197.5	RP11-160E2.17	2.50278135702092
ENSG00000230233.1	AF240627.2	1.97518369464853
ENSG00000230248.1	RP1-128O3.4	0.719273796122608
ENSG00000230285.1	RP11-290M5.2	0.885212442205973
ENSG00000230309.1	RP3-390M24.1	1.70274036274124
ENSG00000230312.2	LL0XNC01-116E7.4	0.423524767211706
ENSG00000230321.1	CTD-3105H18.9	0.844468300680104
ENSG00000230394.1	RP11-692P14.1	0.581084033122348
ENSG00000230432.1	AC114803.3	0.810340402747113
ENSG00000230434.1	RP11-14O19.1	1.9564480323408
ENSG00000230481.2	IGKV1OR22-5	-1.16828021576044
ENSG00000230513.1	THAP7-AS1	0.341223397733313
ENSG00000230524.7	COL6A4P1	0.580064207451952
ENSG00000230528.6	NOS2P3	0.81579385729414
ENSG00000230552.4	AC092162.1	0.698205352115451
ENSG00000230595.1	RSL24D1P2	1.76936800226594
ENSG00000230611.1	HMGB1P27	-1.53627458558747
ENSG00000230639.1	VN1R36P	Inf
ENSG00000230650.1	AC112229.1	0.693502254450313
ENSG00000230655.3	OR7E55P	1.8248752749794
ENSG00000230843.1	RP11-380D15.3	2.15853987540526
ENSG00000230863.2	RP4-595K12.2	0.559032184920703
ENSG00000230865.1	TSEN15P1	0.549107827443547
ENSG00000230886.3	HMGB1P25	1.59284836419175
ENSG00000230927.2	TMBIM7P	0.226207954367848
ENSG00000230943.1	RP11-367G18.1	0.57277237458769
ENSG00000230990.1	RP4-734C18.1	0.257103649780931
ENSG00000230998.1	RP11-14C22.3	Inf
ENSG00000231009.1	CUBNP1	Inf
ENSG00000231018.1	EIF4A1P3	-1.86989509229134
ENSG00000231039.2	RP11-445P17.3	0.82582628171654
ENSG00000231131.5	LINC01468	0.980013581956257
ENSG00000231165.3	TRBV26OR9-2	0.951933178065235
ENSG00000231216.1	GS1-600G8.3	2.00339815576239
ENSG00000231217.1	RP11-1M18.1	1.00491888049993
ENSG00000231232.4	RP11-548K12.1	Inf
ENSG00000231292.6	IGKV1OR2-108	-2.27146220808835
ENSG00000231298.5	LINC00704	0.33097641236985
ENSG00000231305.3	RP11-723O4.2	0.37678797214086
ENSG00000231312.5	AC007246.3	0.191010934536067
ENSG00000231317.1	RP11-310H4.6	1.5701217286523
ENSG00000231345.3	BEND3P1	0.309525623257906
ENSG00000231427.4	LINC01445	1.91918142638731
ENSG00000231442.3	LARP1BP1	4.01753661595539
ENSG00000231475.3	IGHV4-31	-1.59503035635624
ENSG00000231480.1	SNRPGP13	1.3924396867527
ENSG00000231553.1	RNMTL1P1	1.99451251484014
ENSG00000231616.7	RP11-575L7.4	0.564240806559868
ENSG00000231621.1	AC013264.2	-0.730446429587057
ENSG00000231638.1	AC011738.4	0.851793200120189
ENSG00000231662.1	RP11-686D16.1	1.57548581157694
ENSG00000231672.5	DIRC3	0.418166343212947
ENSG00000231683.5	RP1-27K12.2	1.16602203658366
ENSG00000231709.1	RP5-857K21.1	-0.74768954844596
ENSG00000231884.1	NDUFB1P1	0.671920490110706
ENSG00000231906.1	RP11-541M12.3	-Inf
ENSG00000231924.8	PSG1	1.15420497995691
ENSG00000231988.1	OFD1P3Y	Inf
ENSG00000232010.1	AP001059.5	-4.23065350550021
ENSG00000232131.1	NCOA7-AS1	0.852878408415217
ENSG00000232186.1	RP11-311P8.2	0.291859588839292
ENSG00000232211.1	RP11-395D3.1	2.14747319105421
ENSG00000232324.1	AC008440.10	0.536977414274756
ENSG00000232445.1	RP11-132A1.4	0.511735382583464
ENSG00000232447.1	MTND5P3	2.41642989557845
ENSG00000232453.4	RP4-794H19.1	0.73666816126051
ENSG00000232458.1	LINC01450	1.25668949322412
ENSG00000232492.1	NPM1P13	1.03623459758119
ENSG00000232517.2	AC112198.1	0.578467692586441
ENSG00000232535.1	OR5H8	0.547983805429343
ENSG00000232578.4	CTC-303L1.1	-0.847610630388941
ENSG00000232603.1	LL22NC03-22A12.12	0.996959996126229
ENSG00000232650.4	RP5-834N19.1	2.17972133496972
ENSG00000232662.2	LDHBP1	3.62190750936688
ENSG00000232692.1	AP001596.6	0.613896340794588
ENSG00000232728.1	PHB2P1	-1.53870142141364
ENSG00000232774.6	FLJ22447	0.560352559536628
ENSG00000232783.4	FRG2FP	1.09474047782404
ENSG00000232807.2	RP11-536K7.3	0.280145227880033
ENSG00000232832.1	LMLN-AS1	1.73222304106132
ENSG00000232835.1	AC107057.1	1.80971985628471
ENSG00000232869.2	TRBV29-1	-0.882517308458788
ENSG00000232903.2	LINC01166	3.85160107577124
ENSG00000232946.1	RP11-390F4.2	1.04794418734066
ENSG00000233006.5	AC034220.3	0.40892888964826
ENSG00000233018.1	RP4-597N16.1	1.30100052289831
ENSG00000233028.1	RP4-725G10.4	-1.87400949338816
ENSG00000233073.1	AC005009.2	2.57208838749411
ENSG00000233101.9	HOXB-AS3	0.143162155879372
ENSG00000233117.2	LINC00702	0.249072207783689
ENSG00000233216.1	RP11-414C16.1	-3.53561822083995
ENSG00000233225.3	AC004987.9	-0.411860757617085
ENSG00000233255.1	AC019181.2	0.950866935756539
ENSG00000233353.1	RPS7P9	1.91423328305941
ENSG00000233393.1	AP000688.29	-3.94767117603496
ENSG00000233395.1	LINC00841	1.09036272713793
ENSG00000233396.6	RP11-458D21.1	0.278505119814119
ENSG00000233415.1	RP11-101E14.3	1.39307969562717
ENSG00000233550.1	AC068137.11	Inf
ENSG00000233575.2	RP11-459D20.1	3.70606646568006
ENSG00000233588.1	CYP51A1P2	0.383758574504871
ENSG00000233606.1	OR6C66P	0.793919084368355
ENSG00000233677.1	DDX39BP1	1.06385944237481
ENSG00000233699.1	TTTY18	1.40770062437777
ENSG00000233729.1	AC016909.1	0.397786813980614
ENSG00000233750.3	CICP27	1.26247475480314
ENSG00000233760.1	AC004947.2	-0.703954039871153
ENSG00000233791.4	LINC01136	0.282018319164792
ENSG00000233850.1	AC103563.8	-0.451255792816246
ENSG00000233903.2	Z83851.4	0.164372693876854
ENSG00000233929.1	MT1XP1	0.528632947129876
ENSG00000233963.1	ATP8A2P3	0.493291488405544
ENSG00000233999.3	IGKV3OR2-268	-0.835263042648081
ENSG00000234041.1	RP11-345I18.1	0.412747936509992
ENSG00000234071.1	RP11-420H19.1	Inf
ENSG00000234147.1	RP3-460G2.2	0.849081689029909
ENSG00000234184.4	RP5-887A10.1	-0.355652149549483
ENSG00000234229.6	LINC01505	0.597869554951646
ENSG00000234293.1	BACH1-IT3	1.2023689061851
ENSG00000234304.2	SGOL1P2	3.59924949692728
ENSG00000234336.5	JAZF1-AS1	-0.798601945559079
ENSG00000234427.1	RP3-413H6.2	-1.01684542632301
ENSG00000234442.2	RP11-402P6.12	Inf
ENSG00000234451.1	RP11-211N8.6	3.06186338809083
ENSG00000234541.2	CHEK2P5	1.22655237581673
ENSG00000234559.1	AC079776.4	-1.44735187611882
ENSG00000234584.1	AC019186.1	0.513549712504589
ENSG00000234585.5	CCT6P3	0.337031226291945
ENSG00000234660.1	LINC00440	2.65036392069678
ENSG00000234688.1	RP1-293L6.1	-Inf
ENSG00000234692.1	RP11-445L6.3	1.19743679352436
ENSG00000234696.1	GPR50-AS1	-4.93343767273209
ENSG00000234710.1	AC060834.3	-2.57913938084119
ENSG00000234723.1	AC092421.1	1.82997562484219
ENSG00000234724.1	HDAC1P1	1.06451784207793
ENSG00000234787.6	LINC00458	2.16192272137262
ENSG00000234795.8	RFTN1P1	0.659839572379209
ENSG00000234826.1	AC003084.2	3.79077844594361
ENSG00000234839.1	RPS26P30	Inf
ENSG00000234844.1	CDC42P2	1.13066072403273
ENSG00000234859.4	AC003958.2	0.424500701736777
ENSG00000234869.1	RP3-439F8.1	0.527462720969904
ENSG00000234915.1	RP11-384C4.7	0.762837570633853
ENSG00000234949.2	AC104667.3	0.195914721535264
ENSG00000234956.4	RP11-356I2.1	-0.421197285701407
ENSG00000234999.1	SNRPCP19	1.17952355230864
ENSG00000235047.1	AC016751.3	1.96825079706513
ENSG00000235052.1	RP1-150O5.3	0.513130682655303
ENSG00000235058.1	ZMYND10-AS1	Inf
ENSG00000235101.1	SETP9	-0.909958408576355
ENSG00000235109.6	ZSCAN31	0.426881595989165
ENSG00000235118.6	AC010731.4	1.10270647912863
ENSG00000235128.1	AC013474.4	-1.32614410183458
ENSG00000235141.1	COX6CP17	2.91113879051064
ENSG00000235204.1	RP11-121A14.2	0.376539157191111
ENSG00000235244.3	RP11-761E20.1	0.519857503078598
ENSG00000235277.1	AF127577.8	1.05316393247197
ENSG00000235286.1	AP000925.2	-1.08344333262542
ENSG00000235288.2	RP11-70C1.3	-0.97909411349685
ENSG00000235292.1	RP4-796I8.1	Inf
ENSG00000235295.1	FLJ41941	1.0039381145066
ENSG00000235319.1	AC012360.4	0.466364662109605
ENSG00000235374.2	SSR4P1	0.262808770377229
ENSG00000235385.1	GS1-600G8.5	1.14848445923676
ENSG00000235390.4	CTD-2651B20.5	1.10147782195611
ENSG00000235399.1	RP11-204P2.3	-0.783260546227604
ENSG00000235407.1	RP11-470L19.2	1.01431416353339
ENSG00000235408.4	SNORA71B	0.388818299253841
ENSG00000235410.1	RP11-397C18.2	-2.06236527953352
ENSG00000235433.1	AC009960.4	2.40102588682104
ENSG00000235529.1	AGAP1-IT1	0.682581775722641
ENSG00000235592.1	GS1-600G8.4	2.05943298557827
ENSG00000235706.6	DICER1-AS1	0.598340817975511
ENSG00000235736.1	RP1-10C16.1	2.79293279202401
ENSG00000235815.1	RP1-125N5.2	-0.479007650665338
ENSG00000235852.1	AC005540.3	-0.400706939120725
ENSG00000235857.1	CTBP2P1	-Inf
ENSG00000235876.2	FEM1AP4	-1.42905492807075
ENSG00000235880.1	RP11-59O6.3	-Inf
ENSG00000235897.1	TM4SF19-AS1	0.520883795355187
ENSG00000235899.1	LINC01564	0.413300875905058
ENSG00000235946.1	LL0XNC01-240C2.1	-0.486584198332737
ENSG00000236012.2	HIGD1AP12	-2.53109286597235
ENSG00000236024.1	PRRX2-AS1	1.03795828218458
ENSG00000236049.1	AC104777.2	1.28025430060847
ENSG00000236064.1	RP6-191P20.4	0.503200311690059
ENSG00000236066.4	RP11-389O22.1	0.605782502054184
ENSG00000236106.1	AC010729.2	1.19163035504743
ENSG00000236169.1	LINC00418	Inf
ENSG00000236206.1	RP11-306I1.2	0.894866137396633
ENSG00000236268.4	LINC01361	0.729396945501884
ENSG00000236307.2	EEF1E1P1	0.431756160281242
ENSG00000236316.2	OR7E109P	-0.779605385236555
ENSG00000236347.1	RP11-346D19.1	0.661287880210289
ENSG00000236358.1	RP5-827C21.2	0.592526693498205
ENSG00000236384.6	LINC00479	0.892420732996626
ENSG00000236391.3	AC092573.2	0.683167170622646
ENSG00000236395.1	AC093106.6	-2.8445375521117
ENSG00000236508.1	ATP13A5-AS1	0.963325423985575
ENSG00000236516.1	KLF2P4	2.12509829539695
ENSG00000236541.1	VN2R9P	0.342630650503768
ENSG00000236546.1	RP1-118J21.5	0.484553898072355
ENSG00000236548.1	RNF217-AS1	0.496367381628258
ENSG00000236591.1	RP11-162J8.3	0.217450503356229
ENSG00000236606.1	RP11-93H12.3	0.839376110550673
ENSG00000236618.2	PITPNA-AS1	0.402298322260375
ENSG00000236675.1	MTX1P1	0.265967798055022
ENSG00000236687.1	RP11-323H21.3	1.41792799158946
ENSG00000236690.2	AC007274.5	2.02459107619361
ENSG00000236692.1	RP11-1217F2.9	-0.476264088610318
ENSG00000236758.4	MTUS2-AS2	1.35323330194072
ENSG00000236778.6	INTS6-AS1	0.294399132522728
ENSG00000236807.1	AC092066.6	0.520335036505754
ENSG00000236809.2	SNX25P1	0.514497228328127
ENSG00000236818.1	ARL5AP2	2.60483758206075
ENSG00000236841.6	AC007750.5	0.329341789330734
ENSG00000236892.1	RP11-482E14.2	0.817302935166532
ENSG00000236939.2	BAALC-AS2	0.852748217950958
ENSG00000236956.1	NF1P8	1.83591729028092
ENSG00000237004.3	ZNRF2P1	-0.417791645314099
ENSG00000237037.8	NDUFA6-AS1	0.167067577426964
ENSG00000237038.4	USP17L8	3.10294247901993
ENSG00000237172.3	B3GNT9	0.329775069942959
ENSG00000237252.1	RP11-322A17.1	1.47346871270457
ENSG00000237262.1	AC068492.1	1.39797551959152
ENSG00000237282.3	LINC00851	1.34808009348907
ENSG00000237349.1	RP5-1065J22.2	1.00999225715398
ENSG00000237352.2	RP11-145M4.3	1.2235797308821
ENSG00000237382.2	RPL21P121	0.946362689580532
ENSG00000237404.1	RP3-471C18.2	0.588771948364793
ENSG00000237408.1	ART2BP	2.46370185540885
ENSG00000237424.1	FOXD2-AS1	0.392074053231286
ENSG00000237444.1	AP001342.1	3.63683299965573
ENSG00000237445.2	CTA-520D8.2	0.600275129899007
ENSG00000237456.3	RP11-154D3.1	-0.274859824177695
ENSG00000237500.1	RP11-526P5.1	Inf
ENSG00000237505.5	PKN2-AS1	0.28273924903363
ENSG00000237552.1	RP11-415A20.1	3.71619327833326
ENSG00000237592.2	IGKV1OR10-1	-1.23625103879092
ENSG00000237609.1	AF064858.10	0.30967931720845
ENSG00000237614.1	AC073257.2	0.812153342827832
ENSG00000237629.1	UQCRHP2	-0.18858019738899
ENSG00000237639.2	RP11-368M16.5	1.12091301925243
ENSG00000237666.2	AC108868.3	-6.0244806012357
ENSG00000237670.1	AC080094.1	2.69503402659596
ENSG00000237684.1	RPSAP35	1.96270074478424
ENSG00000237705.1	AC008937.2	-0.74314553154334
ENSG00000237708.1	RP11-445O16.2	1.07739074668235
ENSG00000237711.1	RP11-39K24.13	-0.284689759642422
ENSG00000237787.4	C3orf79	0.701004627499225
ENSG00000237824.2	AC010747.2	3.23171641560541
ENSG00000237883.1	DGUOK-AS1	0.756679377152094
ENSG00000237988.3	OR2I1P	-1.20534769613885
ENSG00000238024.1	DDX39BP2	0.735638826699422
ENSG00000238069.1	RPLP0P7	-2.55030329550923
ENSG00000238077.1	NMNAT1P3	0.710617186562684
ENSG00000238099.2	RP11-12A2.3	-0.216865089317465
ENSG00000238111.1	AC066692.3	-1.9324126122991
ENSG00000238120.1	CTA-941F9.9	0.614103386621423
ENSG00000238149.1	AC104978.1	-1.52658946975738
ENSG00000238171.1	AC068196.1	0.671324672864953
ENSG00000238222.3	MKRN4P	0.308557932266228
ENSG00000238251.2	RP11-172F4.2	0.665505536938586
ENSG00000238284.1	LINC01448	1.77021224475098
ENSG00000238300.1	SNORD121B	0.636694878947258
ENSG00000238320.1	AC027612.2	3.42892044925908
ENSG00000238410.1	snoU109	Inf
ENSG00000238431.1	RNU7-157P	Inf
ENSG00000238713.1	Y_RNA	0.659465334557152
ENSG00000238766.2	AL445199.1	4.52491034661557
ENSG00000238825.1	RNU1-13P	-3.04185233642879
ENSG00000238829.1	RNU7-45P	-0.697249303863174
ENSG00000239227.1	RP11-12K11.1	0.672299871063827
ENSG00000239253.1	RPS4XP23	0.52342643919033
ENSG00000239377.1	RP4-584D14.6	-0.820152845256484
ENSG00000239405.1	TMED10P2	1.37186601924715
ENSG00000239453.1	SIDT1-AS1	-0.904679699629066
ENSG00000239462.1	CTD-2021J15.1	0.885836820705505
ENSG00000239486.1	RP11-163E9.1	0.395160710409485
ENSG00000239542.3	RN7SL399P	-0.161511292502282
ENSG00000239571.1	IGKV2D-30	-1.7167613862029
ENSG00000239626.1	RPSAP41	0.741083577497801
ENSG00000239641.1	PLS1-AS1	2.74360061601396
ENSG00000239671.1	CTD-3193K9.1	-2.00463752728286
ENSG00000239674.2	RP1-127L4.7	0.829549539325845
ENSG00000239819.2	IGKV1D-8	-1.18375158225115
ENSG00000239855.1	IGKV1-6	-1.00884285532875
ENSG00000239862.1	IGKV1-37	-2.91686888558787
ENSG00000239893.1	ZNF736P9Y	1.67038658557923
ENSG00000239900.10	ADSL	0.309846969316258
ENSG00000239923.3	RN7SL864P	2.54780482191348
ENSG00000239951.1	IGKV3-20	-1.05665103962519
ENSG00000239975.2	IGKV1D-33	-2.01807245619002
ENSG00000240012.1	SLC9A9-AS1	-2.24483270014641
ENSG00000240024.4	LINC00888	0.3157022263973
ENSG00000240040.4	AC096579.13	-1.08337329845541
ENSG00000240100.1	RP11-240G22.1	1.89695642193915
ENSG00000240199.3	RN7SL520P	1.94723550783703
ENSG00000240216.6	CPHL1P	0.247754563047802
ENSG00000240298.3	RPL36AP40	-1.37084991383384
ENSG00000240303.6	ACAD11	0.18946890588276
ENSG00000240350.2	AC017002.1	-0.621123039323674
ENSG00000240382.3	IGKV1-17	-2.45383038566505
ENSG00000240404.1	RP11-142L1.3	2.04072314883086
ENSG00000240573.1	RP11-354H21.2	Inf
ENSG00000240661.1	RP11-174O3.3	0.880607510327506
ENSG00000240720.6	LRRD1	0.256353096712954
ENSG00000240771.5	ARHGEF25	0.189454053487798
ENSG00000240849.9	TMEM189	0.219823459384218
ENSG00000240864.3	IGKV1-16	-1.82406906096809
ENSG00000240954.1	RPL4P1	-0.51559926953342
ENSG00000240964.3	RN7SL751P	-1.00154009734081
ENSG00000240980.1	RP11-734K21.4	2.08881379847041
ENSG00000241104.4	CEACAMP10	0.840067346121287
ENSG00000241106.5	HLA-DOB	-0.438699539590681
ENSG00000241294.1	IGKV2-24	-1.15621310890623
ENSG00000241317.1	RP11-342M3.1	Inf
ENSG00000241333.3	RN7SL385P	-2.09593648261506
ENSG00000241351.2	IGKV3-11	-1.1472629653143
ENSG00000241358.1	RP11-758I14.3	1.3942099644207
ENSG00000241458.1	RPL7P19	-0.303012450518612
ENSG00000241464.3	RPL39P38	0.399650077181609
ENSG00000241468.6	ATP5J2	0.180531527658955
ENSG00000241475.1	RP4-781K5.5	0.590140350492304
ENSG00000241487.3	RN7SL586P	-1.38618133418504
ENSG00000241499.1	RP11-85G20.2	0.565319740366272
ENSG00000241566.1	IGKV2D-24	-1.03871118144336
ENSG00000241635.6	UGT1A1	0.950171884585252
ENSG00000241657.1	TRBV11-2	-1.00811780564759
ENSG00000241669.1	LINC01327	Inf
ENSG00000241685.7	ARPC1A	0.272596727038414
ENSG00000241755.1	IGKV1-9	-1.07706889893866
ENSG00000241935.7	HOGA1	0.780380529542071
ENSG00000241964.3	RN7SL135P	3.84879392783449
ENSG00000242009.1	RP11-359D24.1	1.63567702660896
ENSG00000242020.3	RN7SL68P	0.844527540554766
ENSG00000242041.1	RP11-70F11.2	0.7578672190345
ENSG00000242076.2	IGKV1-33	-1.45164132383353
ENSG00000242201.3	RN7SL215P	2.23490907236282
ENSG00000242294.5	STAG3L5P	0.270483875512045
ENSG00000242371.1	IGKV1-39	-1.77939898570549
ENSG00000242456.1	RP11-12N13.4	1.50491864147912
ENSG00000242534.2	IGKV2D-28	0.731922253186852
ENSG00000242580.1	IGKV1D-43	-0.834183805504101
ENSG00000242610.1	OR5BH1P	0.412743595383066
ENSG00000242628.4	AC009228.1	0.21923959581436
ENSG00000242741.1	RP11-20B7.1	-0.129717983323883
ENSG00000242766.1	IGKV1D-17	-2.70724170124001
ENSG00000242781.1	RP11-47P18.2	-3.8645791251936
ENSG00000242798.1	RP11-506M12.1	0.405740308843313
ENSG00000242816.1	RP11-768G7.3	Inf
ENSG00000242837.1	RPL21P13	-1.40862444134911
ENSG00000242876.3	RN7SL812P	0.0357119633203995
ENSG00000242880.1	RP11-190P13.2	0.669231175574081
ENSG00000242887.1	IGHJ3	-0.90485232624057
ENSG00000242952.1	RP11-187O7.1	-0.624386616203245
ENSG00000242973.5	RP11-446F17.3	1.54180201166818
ENSG00000243147.6	MRPL33	0.313007174817648
ENSG00000243156.6	MICAL3	0.28676275192207
ENSG00000243164.1	RP11-166B14.1	-1.8941568554675
ENSG00000243175.1	RP11-58H15.1	-0.328778177728598
ENSG00000243238.1	IGKV2-30	-1.54698369836324
ENSG00000243250.1	RPS6P16	-1.08399701263249
ENSG00000243265.1	RP11-1149O23.1	-0.735759891364363
ENSG00000243321.3	RP11-167H9.3	0.384335770069504
